price,top,bottom,type,score
5419.191049999999,5422.7221,5415.66,resistance,0.9079518187903712
5489.81205,5493.3431,5486.281,resistance,1.1813511469184281
5631.054050000001,5634.5851,5627.523,resistance,3.8456485119400994
5712.2682,5715.79925,5708.73715,resistance,2.6809340727376654
5779.35815,5782.8892,5775.8270999999995,resistance,2.089992151362237
5849.979149999999,5853.5102,5846.4481,resistance,0.9331081302699479
5910.007,5913.53805,5906.47595,resistance,0.7461359787177474
5984.15905,5987.6901,5980.628,resistance,0.7288696330141463
