price,top,bottom,type,score
5444.554166666667,5446.468333333333,5442.64,resistance,3.9366751504844792
5532.605833333333,5534.52,5530.691666666667,resistance,0.25377676206801597
5567.060833333333,5568.975,5565.1466666666665,resistance,0.7035408454036005
5599.601666666667,5601.515833333334,5597.6875,resistance,0.729275082360522
5635.970833333334,5637.885,5634.056666666667,resistance,3.4531855897651687
5666.5975,5668.511666666667,5664.683333333333,resistance,1.7461726117543668
